URL,Mapa_Num,Mapa,Jogador,Time,Agente,R,ACS,K,D,A,+/-,KAST,ADR,HS%,FK,FD,+/-_FK_FD
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,2,Bind,cauanzin,LOUD,Fade,0.73,137,9,14,4,-5,68,77,22,1,1,0
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,2,Bind,pANcada,LOUD,Brimstone,0.72,163,9,17,8,-8,68,125,37,2,0,2
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,2,Bind,Darker,LOUD,Tejo,0.54,157,10,17,3,-7,53,104,29,3,3,0
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,2,Bind,bang,100T,Viper,1.34,222,15,9,3,6,79,162,55,0,3,-3
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,2,Bind,Timotino,100T,Waylay,1.34,236,17,11,3,6,74,154,29,3,3,0
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,2,Bind,Cryocells,100T,Chamber,1.31,237,17,10,3,7,84,143,21,4,1,3
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,2,Bind,vora,100T,Skye,0.98,218,15,15,11,0,74,129,33,0,3,-3
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,2,Bind,Asuna,100T,Brimstone,0.93,156,11,12,6,-1,68,122,15,0,2,-2
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,3,Pearl,lukxo,LOUD,Killjoy,0.9,201,12,12,1,0,53,125,31,0,3,-3
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,3,Pearl,pANcada,LOUD,Astra,0.85,156,8,11,3,-3,80,111,43,0,1,-1
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,3,Pearl,Virtyy,LOUD,Yoru,0.66,163,8,13,3,-5,60,92,15,1,4,-3
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,3,Pearl,cauanzin,LOUD,Fade,0.4,102,5,14,4,-9,60,62,21,1,4,-3
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,3,Pearl,Darker,LOUD,Tejo,0.32,71,3,13,3,-10,67,55,6,1,0,1
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,3,Pearl,bang,100T,Astra,1.82,245,14,4,13,10,93,143,39,2,0,2
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,3,Pearl,Asuna,100T,Kayo,1.46,235,13,7,6,6,87,147,22,2,0,2
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,3,Pearl,Timotino,100T,Waylay,1.34,291,16,9,4,7,93,206,40,2,1,1
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,3,Pearl,Cryocells,100T,Chamber,1.21,197,11,7,0,4,73,148,25,5,2,3
https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,3,Pearl,vora,100T,Fade,1.03,182,9,9,5,0,67,126,26,1,0,1
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,0,Abyss,bao,EG,Veto,1.04,217,18,15,1,3,81,130,31,1,4,-3
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,0,Abyss,Okeanos,EG,Breach,0.8,142,12,16,5,-4,62,102,50,0,1,-1
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,0,Abyss,C0M,EG,Sova,0.73,161,9,16,6,-7,71,107,25,1,0,1
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,0,Abyss,dgzin,EG,Yoru,0.61,155,12,17,3,-5,86,88,33,4,4,0
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,0,Abyss,supamen,EG,Astra,0.27,64,4,18,7,-14,62,46,29,0,4,-4
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,0,Abyss,johnqt,SEN,Tejo,1.76,295,24,9,1,15,90,195,43,1,0,1
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,0,Abyss,Reduxx,SEN,Yoru,1.23,229,18,12,5,6,76,158,58,4,1,3
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,0,Abyss,Kyu,SEN,Breach,0.99,138,12,11,6,1,76,76,15,1,0,1
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,0,Abyss,N4RRATE,SEN,Waylay,0.92,201,13,15,6,-2,86,144,26,4,2,2
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,0,Abyss,cortezia,SEN,Astra,0.81,122,9,13,5,-4,71,90,38,3,3,0
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,1,AllMaps,bao,EG,Veto,1.07,228,37,34,6,3,78,153,26,5,5,0
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,1,AllMaps,dgzin,EG,Yoru,0.86,178,31,33,7,-2,78,110,24,8,6,2
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,1,AllMaps,C0M,EG,Sova,0.84,148,21,30,10,-9,67,102,23,1,3,-2
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,1,AllMaps,Okeanos,EG,Breach,0.73,153,26,34,8,-8,60,109,34,4,5,-1
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,1,AllMaps,supamen,EG,Astra,0.69,107,17,32,14,-15,67,70,40,1,5,-4
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,1,AllMaps,johnqt,SEN,Tejo,1.48,255,46,22,10,24,91,159,34,3,0,3
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,1,AllMaps,Reduxx,SEN,Yoru,1.21,236,38,28,11,10,73,153,39,11,4,7
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,1,AllMaps,Kyu,SEN,Breach,1.02,180,29,26,15,3,82,114,21,3,3,0
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,1,AllMaps,cortezia,SEN,Astra,0.83,138,20,28,11,-8,67,108,33,3,7,-4
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,1,AllMaps,N4RRATE,SEN,Waylay,0.77,171,24,33,12,-9,73,121,23,4,5,-1
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,2,Pearl,bao,EG,Killjoy,1.09,238,19,19,5,0,75,172,24,4,1,3
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,2,Pearl,dgzin,EG,Waylay,1.09,201,19,16,4,3,71,130,20,4,2,2
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,2,Pearl,supamen,EG,Astra,1.05,150,13,14,7,-1,71,91,45,1,1,0
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,2,Pearl,C0M,EG,Sova,0.93,134,12,14,4,-2,63,99,22,0,3,-3
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,2,Pearl,Okeanos,EG,Yoru,0.67,164,14,18,3,-4,58,114,24,4,4,0
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,2,Pearl,johnqt,SEN,Astra,1.25,215,22,13,9,9,92,129,25,2,0,2
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,2,Pearl,Reduxx,SEN,Yoru,1.18,242,20,16,6,4,71,149,27,7,3,4
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,2,Pearl,Kyu,SEN,Sova,1.05,221,17,15,9,2,88,147,24,2,3,-1
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,2,Pearl,cortezia,SEN,Killjoy,0.86,153,11,15,6,-4,63,124,31,0,4,-4
https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,2,Pearl,N4RRATE,SEN,Waylay,0.63,140,11,18,6,-7,63,100,20,0,3,-3
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,0,Abyss,infiltrator,KRÜ,Yoru,1.41,305,25,15,3,10,86,187,32,3,1,2
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,0,Abyss,NagZ,KRÜ,Brimstone,1.28,179,15,11,16,4,86,112,24,0,2,-2
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,0,Abyss,mta,KRÜ,Waylay,1.22,235,19,14,4,5,91,145,39,4,0,4
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,0,Abyss,benG,KRÜ,Astra,1.02,184,13,13,6,0,68,103,30,6,0,6
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,0,Abyss,Governor,KRÜ,Sova,0.58,143,10,17,10,-7,77,99,27,2,4,-2
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,0,Abyss,P0PPIN,ENVY,Sova,1.05,221,17,18,2,-1,68,141,26,1,2,-1
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,0,Abyss,Inspire,ENVY,Astra,0.94,169,13,16,9,-3,64,100,24,1,3,-2
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,0,Abyss,keznit,ENVY,Waylay,0.88,162,13,15,4,-2,64,115,30,2,4,-2
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,0,Abyss,Rossy,ENVY,Viper,0.85,158,14,14,1,0,68,95,26,1,2,-1
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,0,Abyss,Eggsterr,ENVY,Yoru,0.48,153,10,19,5,-9,59,97,25,2,4,-2
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,1,AllMaps,mta,KRÜ,Waylay,1.02,221,51,46,8,5,73,130,31,8,4,4
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,1,AllMaps,benG,KRÜ,Astra,1.0,189,40,45,14,-5,69,114,32,10,1,9
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,1,AllMaps,NagZ,KRÜ,Brimstone,0.91,147,31,41,25,-10,73,103,30,2,6,-4
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,1,AllMaps,infiltrator,KRÜ,Yoru,0.88,218,47,52,13,-5,71,139,28,8,9,-1
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,1,AllMaps,Governor,KRÜ,Sova,0.7,159,34,51,19,-17,71,102,15,5,9,-4
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,1,AllMaps,Inspire,ENVY,Astra,1.21,200,47,35,18,12,74,130,29,1,4,-3
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,1,AllMaps,Rossy,ENVY,Viper,1.11,199,46,36,16,10,74,130,27,4,6,-2
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,1,AllMaps,keznit,ENVY,Waylay,1.07,238,53,45,9,8,73,155,31,12,12,0
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,1,AllMaps,P0PPIN,ENVY,Sova,1.02,230,49,47,17,2,82,142,32,5,4,1
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,1,AllMaps,Eggsterr,ENVY,Yoru,0.87,175,37,40,16,-3,71,106,30,7,7,0
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,2,Pearl,mta,KRÜ,Yoru,1.08,250,17,15,3,2,61,139,37,2,2,0
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,2,Pearl,benG,KRÜ,Astra,0.89,183,11,16,4,-5,67,116,29,2,0,2
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,2,Pearl,NagZ,KRÜ,Killjoy,0.88,168,9,14,5,-5,67,137,36,1,1,0
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,2,Pearl,Governor,KRÜ,Fade,0.54,130,9,16,4,-7,56,76,10,2,3,-1
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,2,Pearl,infiltrator,KRÜ,Neon,0.36,118,5,17,4,-12,50,82,13,1,4,-3
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,2,Pearl,Rossy,ENVY,Astra,1.52,241,16,9,13,7,83,170,23,2,1,1
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,2,Pearl,Eggsterr,ENVY,Yoru,1.4,244,16,8,6,8,89,135,41,4,1,3
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,2,Pearl,P0PPIN,ENVY,Sova,1.31,292,18,13,10,5,94,184,24,2,1,1
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,2,Pearl,Inspire,ENVY,Killjoy,1.09,135,10,7,3,3,78,96,20,0,1,-1
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,2,Pearl,keznit,ENVY,Neon,1.03,266,18,14,3,4,83,183,24,2,4,-2
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,3,Breeze,benG,KRÜ,Astra,1.08,199,16,16,4,0,73,124,37,2,1,1
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,3,Breeze,Governor,KRÜ,Sova,0.94,203,15,18,5,-3,77,127,12,1,2,-1
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,3,Breeze,infiltrator,KRÜ,Neon,0.77,230,17,20,6,-3,73,137,32,4,4,0
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,3,Breeze,mta,KRÜ,Yoru,0.77,179,15,17,1,-2,64,108,17,2,2,0
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,3,Breeze,NagZ,KRÜ,Viper,0.56,93,7,16,4,-9,64,66,29,1,3,-2
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,3,Breeze,Inspire,ENVY,Astra,1.57,296,24,12,6,12,82,187,40,0,0,0
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,3,Breeze,keznit,ENVY,Jett,1.29,286,22,16,2,6,73,174,43,8,4,4
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,3,Breeze,Rossy,ENVY,Viper,1.02,197,16,13,2,3,73,133,33,1,3,-2
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,3,Breeze,Eggsterr,ENVY,Yoru,0.83,128,11,13,5,-2,68,91,27,1,2,-1
https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,3,Breeze,P0PPIN,ENVY,Sova,0.76,176,14,16,5,-2,86,109,52,2,1,1
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,0,Pearl,PxS,LEV,Chamber,1.06,164,11,10,0,1,56,96,21,3,2,1
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,0,Pearl,blowz,LEV,Tejo,0.86,183,10,13,4,-3,81,119,28,0,0,0
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,0,Pearl,Sato,LEV,Waylay,0.67,160,8,12,3,-4,63,122,31,2,5,-3
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,0,Pearl,spike,LEV,Kayo,0.6,138,7,13,9,-6,69,82,22,1,1,0
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,0,Pearl,kiNgg,LEV,Astra,0.36,88,4,14,5,-10,50,50,40,0,2,-2
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,0,Pearl,Xeppaa,C9,Tejo,1.79,286,19,6,3,13,88,174,19,0,0,0
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,0,Pearl,Demon1,C9,Chamber,1.43,284,17,9,3,8,88,188,41,5,1,4
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,0,Pearl,v1c,C9,Astra,1.07,138,7,7,3,0,81,83,28,1,1,0
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,0,Pearl,Zellsis,C9,Kayo,1.03,159,8,8,19,0,75,97,28,1,0,1
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,0,Pearl,penny,C9,Neon,0.98,209,11,10,4,1,56,130,28,3,4,-1
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,1,AllMaps,blowz,LEV,Tejo,1.06,217,28,28,6,0,76,143,26,1,1,0
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,1,AllMaps,PxS,LEV,Chamber,0.81,130,18,21,4,-3,57,76,20,3,4,-1
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,1,AllMaps,Sato,LEV,Waylay,0.75,189,23,29,9,-6,70,133,37,6,8,-2
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,1,AllMaps,kiNgg,LEV,Astra,0.73,137,18,29,9,-11,62,88,25,3,3,0
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,1,AllMaps,spike,LEV,Kayo,0.36,115,13,32,11,-19,46,71,19,3,5,-2
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,1,AllMaps,Xeppaa,C9,Tejo,1.62,255,36,15,14,21,89,165,26,0,2,-2
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,1,AllMaps,Demon1,C9,Chamber,1.33,264,35,22,5,13,76,172,48,9,3,6
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,1,AllMaps,Zellsis,C9,Kayo,1.23,192,26,19,29,7,81,110,19,5,1,4
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,1,AllMaps,penny,C9,Neon,1.0,210,28,25,7,3,62,128,25,5,7,-2
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,1,AllMaps,v1c,C9,Astra,0.84,125,14,19,14,-5,81,83,20,2,3,-1
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,2,Split,blowz,LEV,Fade,1.22,250,18,15,2,3,71,160,24,1,1,0
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,2,Split,kiNgg,LEV,Omen,1.02,185,14,15,4,-1,71,117,23,3,1,2
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,2,Split,Sato,LEV,Yoru,0.82,218,15,17,6,-2,76,142,42,4,3,1
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,2,Split,PxS,LEV,Viper,0.62,96,7,11,4,-4,57,61,19,0,2,-2
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,2,Split,spike,LEV,Waylay,0.18,92,6,19,2,-13,29,63,17,2,4,-2
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,2,Split,Xeppaa,C9,Skye,1.48,223,17,9,11,8,90,158,35,0,2,-2
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,2,Split,Zellsis,C9,Viper,1.38,224,18,11,10,7,86,120,15,4,1,3
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,2,Split,Demon1,C9,Chamber,1.26,244,18,13,2,5,67,160,55,4,2,2
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,2,Split,penny,C9,Raze,1.01,211,17,15,3,2,67,127,22,2,3,-1
https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,2,Split,v1c,C9,Omen,0.67,112,7,12,11,-5,81,82,15,1,2,-1
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,0,Corrode,Timotino,100T,Waylay,1.37,288,24,18,7,6,75,198,50,5,3,2
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,0,Corrode,bang,100T,Omen,1.12,187,16,15,6,1,79,116,48,2,2,0
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,0,Corrode,Cryocells,100T,Veto,1.02,202,21,17,0,4,67,126,45,3,4,-1
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,0,Corrode,Asuna,100T,Sage,0.92,154,12,14,12,-2,67,96,20,1,2,-1
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,0,Corrode,vora,100T,Fade,0.84,177,14,16,9,-2,83,130,26,0,2,-2
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,0,Corrode,johnqt,SEN,Tejo,1.73,327,30,15,4,15,75,205,27,3,0,3
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,0,Corrode,Kyu,SEN,Fade,1.02,196,16,16,7,0,63,124,15,2,2,0
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,0,Corrode,cortezia,SEN,Viper,0.96,213,16,17,6,-1,71,163,27,2,1,1
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,0,Corrode,N4RRATE,SEN,Waylay,0.61,133,9,19,10,-10,67,95,16,1,2,-1
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,0,Corrode,Reduxx,SEN,Omen,0.49,123,9,20,9,-11,54,79,37,5,6,-1
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,1,AllMaps,Timotino,100T,Waylay,1.27,282,53,42,12,11,70,188,36,13,9,4
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,1,AllMaps,bang,100T,Omen,1.11,184,36,34,15,2,76,120,45,4,4,0
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,1,AllMaps,Cryocells,100T,Veto,1.1,213,45,36,6,9,72,133,32,7,7,0
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,1,AllMaps,vora,100T,Fade,0.97,187,33,36,23,-3,83,127,30,1,3,-2
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,1,AllMaps,Asuna,100T,Sage,0.82,155,28,36,20,-8,70,96,23,1,5,-4
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,1,AllMaps,johnqt,SEN,Tejo,1.51,274,52,32,18,20,78,176,28,4,2,2
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,1,AllMaps,Reduxx,SEN,Omen,0.96,209,43,42,15,1,67,144,34,11,11,0
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,1,AllMaps,cortezia,SEN,Viper,0.89,207,35,36,12,-1,74,142,23,4,2,2
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,1,AllMaps,Kyu,SEN,Fade,0.8,170,30,40,14,-10,65,107,15,3,4,-1
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,1,AllMaps,N4RRATE,SEN,Waylay,0.6,148,24,45,20,-21,70,101,15,6,7,-1
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,2,Split,Timotino,100T,Waylay,1.18,275,29,24,5,5,67,180,28,8,6,2
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,2,Split,Cryocells,100T,Viper,1.17,223,24,19,6,5,77,139,24,4,3,1
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,2,Split,bang,100T,Omen,1.1,181,20,19,9,1,73,123,42,2,2,0
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,2,Split,vora,100T,Skye,1.07,196,19,20,14,-1,83,125,35,1,1,0
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,2,Split,Asuna,100T,Sage,0.74,156,16,22,8,-6,73,97,26,0,3,-3
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,2,Split,Reduxx,SEN,Yoru,1.35,294,34,22,6,12,77,196,32,6,5,1
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,2,Split,johnqt,SEN,Omen,1.33,220,22,17,14,5,80,153,29,1,2,-1
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,2,Split,cortezia,SEN,Viper,0.84,200,19,19,6,0,77,125,20,2,1,1
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,2,Split,Kyu,SEN,Fade,0.63,143,14,24,7,-10,67,94,15,1,2,-1
https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,2,Split,N4RRATE,SEN,Waylay,0.6,162,15,26,10,-11,73,107,15,5,5,0
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,0,Pearl,Inspire,ENVY,Killjoy,1.29,226,27,23,11,4,63,170,27,3,4,-1
